date,equity
2018-05-21,1.1094361026761204
2018-05-22,1.172007659611799
2018-05-23,1.2466640409181362
2018-05-24,1.31574094223867
2018-05-25,1.3971677870520212
2018-05-28,1.5191876898281675
2018-05-29,1.597804358606546
2018-05-30,1.692297664797651
2018-05-31,1.7983547164077633
2018-06-01,1.9263601350487953
2018-06-04,2.081327671956746
2018-06-05,2.21998760205371
2018-06-06,2.3864089723039
2018-06-07,2.563852193135484
2018-06-08,2.7814906276672513
2018-06-11,3.0044340839122508
2018-06-12,3.234161225774165
2018-06-13,3.4959120871461993
2018-06-14,3.740285217521289
2018-06-15,4.009924095359498
2018-06-18,4.321293446362358
2018-06-19,4.553676420521735
2018-06-20,4.821334574823768
2018-06-21,5.144947711316673
2018-06-22,5.406932473455485
2018-06-25,5.737213741927321
2018-06-26,6.193927806358879
2018-06-27,6.59657316333367
2018-06-28,7.080013888118814
2018-06-29,7.698253854305977
2018-07-02,8.269476488332744
2018-07-03,8.854574767079699
2018-07-04,9.64560701498282
2018-07-05,10.471217758036701
2018-07-06,11.339405249575899
2018-07-09,12.370895391529624
2018-07-10,13.178082512120518
2018-07-11,13.911763876104423
2018-07-12,14.714793292428618
2018-07-13,15.744693452940648
2018-07-16,16.77686685254289
2018-07-17,18.078564791159927
2018-07-18,19.196480819440417
2018-07-19,20.7948106688768
2018-07-20,22.547013718608333
2018-07-23,24.247338082962187
2018-07-24,25.990742407997715
2018-07-25,28.419725308944617
2018-07-26,30.421566164934674
2018-07-27,32.58754116669497
2018-07-30,34.612015353795414
2018-07-31,36.40030751927158
2018-08-01,38.69635190804492
2018-08-02,40.9732027847328
2018-08-03,43.09451050839027
2018-08-06,45.62609810192645
2018-08-07,48.565442487543415
2018-08-08,51.08941032839679
2018-08-09,53.890369127696076
2018-08-10,58.06187132490144
2018-08-13,61.92241519818716
2018-08-14,66.78159031982281
2018-08-15,71.58967587359018
2018-08-16,76.70536738349756
2018-08-17,80.95407073584369
2018-08-20,85.88932351744641
2018-08-21,91.31456899645028
2018-08-22,96.64442842905342
2018-08-23,99.6503105894376
2018-08-24,104.22417980317285
2018-08-27,109.40040460234414
2018-08-28,114.92433899443168
2018-08-29,118.44057873205088
2018-08-30,123.43650717091221
2018-08-31,130.77022391479682
2018-09-03,138.25780956738092
2018-09-04,146.4548645210423
2018-09-05,155.53584923694413
2018-09-06,165.76493275083828
2018-09-07,176.46461796136893
2018-09-10,187.22540278898737
2018-09-11,204.13598951550642
2018-09-12,221.4287259180323
2018-09-13,237.148488610948
2018-09-14,248.087981233043
2018-09-17,260.1202575844423
2018-09-18,270.27462992897694
2018-09-19,280.2503515883519
2018-09-20,293.7573661410144
2018-09-21,304.02389132526116
2018-09-24,316.1195060324127
2018-09-25,329.06774279357023
2018-09-26,346.4206427333244
2018-09-27,370.26539490580836
2018-09-28,400.0088168651793
2018-10-01,421.9785061671172
2018-10-02,446.11249551246505
2018-10-03,480.8310522554394
2018-10-04,509.97079484242266
2018-10-05,540.3570913049027
2018-10-08,570.4319169183775
2018-10-09,589.8369969240413
2018-10-10,624.4275425976656
2018-10-11,654.7534067326256
2018-10-12,684.5754118243323
2018-10-15,714.8827554802308
2018-10-16,748.2851327326123
2018-10-17,784.9352147720178
2018-10-18,818.8576946656008
2018-10-19,860.8667289068723
2018-10-22,920.6561146704137
2018-10-23,1005.7867473795231
2018-10-24,1074.881972976487
2018-10-25,1133.956818153472
2018-10-26,1188.9452154517503
2018-10-29,1253.3396720358019
2018-10-30,1358.2793891069
2018-10-31,1452.1271322438015
2018-11-01,1558.2231318445301
2018-11-02,1644.1780868309786
2018-11-05,1780.8787942442045
2018-11-06,1929.1075580633747
2018-11-07,2061.4406851696745
2018-11-08,2178.651268349539
2018-11-09,2368.2812431504613
2018-11-12,2491.1181915007705
2018-11-13,2644.4111889747255
2018-11-14,2804.2768336732497
2018-11-15,2994.552513146266
2018-11-16,3206.677123045891
2018-11-19,3354.5063748975967
2018-11-20,3505.2372986843834
2018-11-21,3747.487441351025
2018-11-22,3915.9205609398846
2018-11-23,4194.943717571153
2018-11-26,4604.337342115898
2018-11-27,4854.5916922311
2018-11-28,5065.041841531862
2018-11-29,5294.271839550859
2018-11-30,5588.832274173918
2018-12-03,5985.804442956816
2018-12-04,6265.008711451695
2018-12-05,6608.73188380934
2018-12-06,6966.283338818432
2018-12-07,7352.295787003089
2018-12-10,7744.784916330171
2018-12-11,8238.623135943491
2018-12-12,8708.55701820387
2018-12-13,9193.692346987225
2018-12-14,9772.799366572572
2018-12-17,10404.9328052543
2018-12-18,10869.366530992
2018-12-19,11380.74842811777
2018-12-20,11905.953166121291
2018-12-21,12631.876712554198
2018-12-24,13178.028722189301
2018-12-25,13986.305758477556
2018-12-26,14537.661751967247
2018-12-27,15081.743841571059
2018-12-28,15721.535968891758
2018-12-31,16573.35156687365
2019-01-01,17556.458935120874
2019-01-02,18365.266592703018
2019-01-03,19499.466763169385
2019-01-04,20136.958254362187
2019-01-07,21268.235906349484
2019-01-08,21810.959832559336
2019-01-09,22490.102132454384
2019-01-10,23470.915001807152
2019-01-11,24527.526765735027
2019-01-14,25566.804270913784
2019-01-15,26746.238258014208
2019-01-16,28166.78826413252
2019-01-17,30108.890549345953
2019-01-18,32360.09004581913
2019-01-21,34208.34049564295
2019-01-22,36651.503575089264
2019-01-23,39218.43937579982
2019-01-24,41443.092308024265
2019-01-25,43103.46943194396
2019-01-28,44892.178569157484
2019-01-29,47013.85388631297
2019-01-30,49755.70727025451
2019-01-31,52156.09429816748
2019-02-01,55701.5476064889
2019-02-04,59648.95202498767
2019-02-05,63501.22405510405
2019-02-06,66967.38569179123
2019-02-07,70899.74941751541
2019-02-08,76003.32016420831
2019-02-11,80872.20549623115
2019-02-12,85071.33699113807
2019-02-13,90895.58901368678
2019-02-14,94555.71538886997
2019-02-15,99666.07251500801
2019-02-18,105807.36074131847
2019-02-19,110697.02014284948
2019-02-20,112340.71520638895
2019-02-21,115503.1712069812
2019-02-22,118000.85428205947
2019-02-25,122876.28292928047
2019-02-26,127877.00580738038
2019-02-27,130248.36221313624
2019-02-28,135205.15536179877
2019-03-01,140101.03438777063
2019-03-04,147594.80932950263
2019-03-05,155988.4116486981
2019-03-06,161465.50329506394
2019-03-07,169245.2910686634
2019-03-08,179986.8350887632
2019-03-11,193406.57787675265
2019-03-12,203217.55840514452
2019-03-13,214251.8090368586
2019-03-14,214251.8090368586
2019-03-15,214251.8090368586
2019-03-18,214251.8090368586
2019-03-19,214251.8090368586
2019-03-20,214251.8090368586
2019-03-21,214251.8090368586
2019-03-22,214251.8090368586
2019-03-25,214251.8090368586
2019-03-26,214251.8090368586
2019-03-27,214251.8090368586
2019-03-28,214251.8090368586
2019-03-29,214251.8090368586
2019-04-01,214251.8090368586
2019-04-02,214251.8090368586
2019-04-03,214251.8090368586
2019-04-04,214251.8090368586
2019-04-05,214251.8090368586
2019-04-08,214251.8090368586
2019-04-09,214251.8090368586
2019-04-10,226623.2798768419
2019-04-11,243017.14605499728
2019-04-12,264091.55833275267
2019-04-15,281755.33881898917
2019-04-16,298437.15150021954
2019-04-17,319437.0413869582
2019-04-18,348048.30538128514
2019-04-19,368723.798666568
2019-04-22,394356.58083391545
2019-04-23,417273.8468794963
2019-04-24,438909.13991314766
2019-04-25,462129.1407436696
2019-04-26,491752.61835739383
2019-04-29,519122.8965016493
2019-04-30,542678.448998281
2019-05-01,566816.5045723185
2019-05-02,594027.4336072503
2019-05-03,617388.5434182311
2019-05-06,643362.9441009231
2019-05-07,666154.6147983639
2019-05-08,707008.0958505991
2019-05-09,740796.1266683908
2019-05-10,786918.3384336317
2019-05-13,826067.6248604496
2019-05-14,864291.6249518917
2019-05-15,921800.9503237733
2019-05-16,963391.8390723171
2019-05-17,1009838.1843795414
2019-05-20,1075044.9607435637
2019-05-21,1143395.3234055627
2019-05-22,1226224.461477764
2019-05-23,1280126.9051420905
2019-05-24,1346184.7439510915
2019-05-27,1423524.6033023014
2019-05-28,1516122.5198377469
2019-05-29,1584469.3968231017
2019-05-30,1653445.0106518997
2019-05-31,1732963.7853565342
2019-06-03,1859230.9288783267
2019-06-04,2024254.5496508155
2019-06-05,2210469.120523305
2019-06-06,2373613.391285837
2019-06-07,2568768.6496935054
2019-06-10,2744153.4216694133
2019-06-11,2907885.88930998
2019-06-12,3092578.9138664883
2019-06-13,3274490.7120934217
2019-06-14,3417744.052499404
2019-06-17,3533383.7228328786
2019-06-18,3795067.826108242
2019-06-19,4101937.800327372
2019-06-20,4347291.088135706
2019-06-21,4557580.717379761
2019-06-24,4715834.760726205
2019-06-25,4900613.385509675
2019-06-26,5079916.160387192
2019-06-27,5455674.493942361
2019-06-28,5903046.504973879
2019-07-01,6387575.876201546
2019-07-02,6937382.997350591
2019-07-03,7485021.0671474645
2019-07-04,8043561.641742473
2019-07-05,8637174.582080334
2019-07-08,9181333.833730336
2019-07-09,9724900.337048732
2019-07-10,10340881.757729271
2019-07-11,10985430.29488267
2019-07-12,11503247.38796598
2019-07-15,12133955.629476666
2019-07-16,12667588.518306639
2019-07-17,13339303.073346982
2019-07-18,14430360.005953113
2019-07-19,15471819.55169466
2019-07-22,16556220.481068905
2019-07-23,17576717.658341702
2019-07-24,18628250.010872632
2019-07-25,19844414.242613375
2019-07-26,20960581.04305939
2019-07-29,22223119.436356444
2019-07-30,23487291.681887157
2019-07-31,25036580.143575374
2019-08-01,26841959.535711076
2019-08-02,28348686.829571277
2019-08-05,30100931.072346028
2019-08-06,32103275.380158402
2019-08-07,34383816.36890659
2019-08-08,36584658.7363508
2019-08-09,39024770.6044097
2019-08-12,41294698.64062459
2019-08-13,44193078.30522193
2019-08-14,47629047.26747609
2019-08-15,50269844.692161076
2019-08-16,53473077.48544311
2019-08-19,57164270.46395139
2019-08-20,61177900.78652461
2019-08-21,65854765.95293918
2019-08-22,71513784.35951681
2019-08-23,75827007.7621348
2019-08-26,80635056.77701195
2019-08-27,87369579.25219269
2019-08-28,92532036.76145504
2019-08-29,98449608.93663192
2019-08-30,104119602.96462384
2019-09-02,110873763.38942787
2019-09-03,119282292.45261091
2019-09-04,127088129.23162661
2019-09-05,134562599.85237548
2019-09-06,144320485.55809936
2019-09-09,153484350.81575015
2019-09-10,163417097.05768967
2019-09-11,174932038.9101727
2019-09-12,181816934.281688
2019-09-13,191198220.22265205
2019-09-16,202027894.71452668
2019-09-17,219103128.5041918
2019-09-18,236073161.58483768
2019-09-19,254281204.6457581
2019-09-20,273189678.4725925
2019-09-23,291338883.3716723
2019-09-24,311314901.6601248
2019-09-25,333793985.56287575
2019-09-26,361006899.1592261
2019-09-27,382045027.05753565
2019-09-30,401465186.4428105
2019-10-01,432018409.81054264
2019-10-02,458932079.27453464
2019-10-03,488646705.45059043
2019-10-04,520876597.73960435
2019-10-07,562670619.5291034
2019-10-08,607949846.270506
2019-10-09,646542196.5065799
2019-10-10,691345801.391687
2019-10-11,721218149.0482565
2019-10-14,761078455.0744046
2019-10-15,804473114.351972
2019-10-16,839002152.5020283
2019-10-17,868102412.349269
2019-10-18,918755405.5736352
2019-10-21,955814968.9682493
2019-10-22,996670828.8726785
2019-10-23,1055136466.3507794
2019-10-24,1118084500.3958402
2019-10-25,1172933916.1800969
2019-10-28,1225391982.9673898
2019-10-29,1301192623.0647705
2019-10-30,1378782837.9017363
2019-10-31,1462941373.3899412
2019-11-01,1537467671.5977159
2019-11-04,1653369584.5660305
2019-11-05,1770122022.7648911
2019-11-06,1886484376.4636242
2019-11-07,2005995467.2914147
2019-11-08,2150137843.944014
2019-11-11,2286580820.777322
2019-11-12,2426658000.341369
2019-11-13,2540379420.580725
2019-11-14,2724626998.685151
2019-11-15,2937552102.3811493
2019-11-18,3133165452.226081
2019-11-19,3274221280.5092993
2019-11-20,3395195759.988181
2019-11-21,3551761921.463999
2019-11-22,3784688924.285487
2019-11-25,4115752349.111449
2019-11-26,4438130086.569884
2019-11-27,4806208772.857005
2019-11-28,5100144715.905951
2019-11-29,5403282355.523282
2019-12-02,5715141788.932261
2019-12-03,6119575602.866305
2019-12-04,6535316320.85837
2019-12-05,6855629080.169781
2019-12-06,7349605715.792796
2019-12-09,7864929669.041135
2019-12-10,8187007196.976566
2019-12-11,8799704395.774645
2019-12-12,9258156345.448214
2019-12-13,9747844980.159344
2019-12-16,10183213400.912117
2019-12-17,10861821046.245224
2019-12-18,11382457969.903633
2019-12-19,12098324069.637863
2019-12-20,12863065089.718607
2019-12-23,13926318526.813522
2019-12-24,15074791102.114914
2019-12-25,16510088611.105717
2019-12-26,17793126888.300777
2019-12-27,18977848866.14862
2019-12-30,20508209790.027554
2019-12-31,22129357004.73402
2020-01-01,24077341329.94278
2020-01-02,25826583034.60674
2020-01-03,27768571624.850986
2020-01-06,29681831433.064957
2020-01-07,31185601822.48036
2020-01-08,33453315172.851875
2020-01-09,35975675826.7205
2020-01-10,38830176146.26555
2020-01-13,41566764952.42457
2020-01-14,43508884239.597336
2020-01-15,45629798068.80411
2020-01-16,48214416471.59865
2020-01-17,51640671800.61173
2020-01-20,55024123948.73414
2020-01-21,58513369730.479324
2020-01-22,62715216625.14513
2020-01-23,66854876734.42008
2020-01-24,72201552749.47975
2020-01-27,76360754466.86053
2020-01-28,80493137027.93756
2020-01-29,85303394435.78346
2020-01-30,91797777849.77779
2020-01-31,97396497302.50307
2020-02-03,104045416946.79518
2020-02-04,110381600675.43848
2020-02-05,117329011425.44917
2020-02-06,125063290465.18176
2020-02-07,132504820393.16438
2020-02-10,138287157430.9932
2020-02-11,142978096480.67508
2020-02-12,151402487879.96277
2020-02-13,158015173085.66714
2020-02-14,166114635047.99435
2020-02-17,175829561091.66705
2020-02-18,183808670409.94016
2020-02-19,194872374604.4544
2020-02-20,204484521474.39532
2020-02-21,211316456142.82666
2020-02-24,222542583387.70566
2020-02-25,235719529994.9446
2020-02-26,246620052870.80203
2020-02-27,259207035295.5738
2020-02-28,272512454853.9727
2020-03-02,288449987577.805
2020-03-03,303909483025.08374
2020-03-04,323740885372.70325
2020-03-05,347767333506.00507
2020-03-06,373138908825.8549
2020-03-09,387879548493.4765
2020-03-10,410551475177.26514
2020-03-11,442040435802.2344
2020-03-12,473480925460.5912
2020-03-13,503745742789.3047
2020-03-16,531408071963.308
2020-03-17,564186060023.126
2020-03-18,596274397489.4125
2020-03-19,633643327863.3237
2020-03-20,675264437320.7379
2020-03-23,728236573147.9904
2020-03-24,784530549382.5295
2020-03-25,850963060966.5105
2020-03-26,917145348619.1362
2020-03-27,979395295357.9084
2020-03-30,1055321876945.8358
2020-03-31,1117529281883.0625
2020-04-01,1176837944668.5269
2020-04-02,1262138942359.7458
2020-04-03,1324804509061.8528
2020-04-06,1389118183201.8438
2020-04-07,1458775749512.3093
2020-04-08,1547336751771.1492
2020-04-09,1623183183246.3896
2020-04-10,1693695903449.8467
2020-04-13,1756015817785.415
2020-04-14,1832210019686.1187
2020-04-15,1909645419302.4548
2020-04-16,2016174917461.0125
2020-04-17,2141639866365.509
2020-04-20,2286541312163.5156
2020-04-21,2418272045492.113
2020-04-22,2542968496942.803
2020-04-23,2693469124604.137
2020-04-24,2773690763812.455
2020-04-27,2921308842234.1753
2020-04-28,3084940550945.5347
2020-04-29,3286568979275.685
2020-04-30,3492141911353.3486
2020-05-01,3736966115845.9126
2020-05-04,4011589704044.063
2020-05-05,4211668065068.9736
2020-05-06,4495439364347.663
2020-05-07,4817392236791.391
2020-05-08,5168250880926.737
2020-05-11,5407821370845.726
2020-05-12,5669228488870.423
2020-05-13,6038851541847.599
2020-05-14,6361288610945.108
2020-05-15,6773796850663.526
2020-05-18,7129320141798.362
2020-05-19,7539470684549.082
2020-05-20,7935980759281.177
2020-05-21,8433074968042.699
2020-05-22,8981794372312.963
2020-05-25,9540442483355.867
2020-05-26,10243000607371.857
2020-05-27,10973873332189.361
2020-05-28,11684270270277.445
2020-05-29,12435551811973.867
2020-06-01,12951627450685.543
2020-06-02,13549638344606.285
2020-06-03,14201894222542.44
2020-06-04,15014988399758.873
2020-06-05,16068691879804.562
2020-06-08,17194430424576.32
2020-06-09,18477649710041.6
2020-06-10,19870176008732.086
2020-06-11,21529509812147.215
2020-06-12,22699962301616.1
2020-06-15,23878230287393.438
2020-06-16,25559382019691.605
2020-06-17,27439589661836.598
2020-06-18,29352921408365.297
2020-06-19,31571316686909.508
2020-06-22,33589716179919.7
2020-06-23,36109311193613.54
2020-06-24,38883620197154.58
2020-06-25,41301470576313.77
2020-06-26,43610842716364.625
2020-06-29,46133139804629.016
2020-06-30,48663975827058.164
2020-07-01,51595875300445.39
2020-07-02,54369143923372.07
2020-07-03,58605526186171.13
2020-07-06,62847463617906.6
2020-07-07,67197834970984.68
2020-07-08,70501314633006.98
2020-07-09,73737139211092.8
2020-07-10,77291255197671.67
2020-07-13,81127586705341.73
2020-07-14,86508440748393.42
2020-07-15,91428176022977.92
2020-07-16,96385796848247.31
2020-07-17,103236475598895.55
2020-07-20,110117752131835.12
2020-07-21,115938756711009.84
2020-07-22,122077115328258.23
2020-07-23,128487073764297.8
2020-07-24,132171511692406.05
2020-07-27,137372659406087.97
2020-07-28,143273349479596.22
2020-07-29,148513578318251.53
2020-07-30,155483535007409.2
2020-07-31,165441139788529.9
2020-08-03,174116024570346.66
2020-08-04,181490533235550.8
2020-08-05,194403035866305.22
2020-08-06,210457268194113.03
2020-08-07,227669910872664.47
2020-08-10,247981979099741.75
2020-08-11,264213525165773.72
2020-08-12,279800869371272.0
2020-08-13,294759989759179.0
2020-08-14,308422149237430.8
2020-08-17,326314849176093.6
2020-08-18,341483673423763.2
2020-08-19,354156626157181.8
2020-08-20,370464088089393.4
2020-08-21,387201030745736.94
2020-08-24,404393928351934.75
2020-08-25,434655376469682.3
2020-08-26,458187886858022.44
2020-08-27,481523562339467.1
2020-08-28,512719589303928.7
2020-08-31,549532198502771.44
2020-09-01,598334440422237.8
2020-09-02,649743744047155.2
2020-09-03,694235235824011.2
2020-09-04,751104638916068.4
2020-09-07,808863752359376.5
2020-09-08,883770381855622.1
2020-09-09,950504665566736.5
2020-09-10,1022020118524316.4
2020-09-11,1082850821692120.1
2020-09-14,1120680145574889.2
2020-09-15,1170360756253615.8
2020-09-16,1237914840869867.8
2020-09-17,1331616365934980.0
2020-09-18,1431000278303395.2
2020-09-21,1565135067526880.2
2020-09-22,1701998176616069.0
2020-09-23,1832678560975953.8
2020-09-24,1955602210579503.5
2020-09-25,2111092732585300.0
2020-09-28,2229287031950649.5
2020-09-29,2361601690565030.5
2020-09-30,2542277238642140.5
2020-10-01,2754820810380247.5
2020-10-02,2923806815051037.0
2020-10-05,3068778907424127.5
2020-10-06,3231821965711089.0
2020-10-07,3411048390611260.0
2020-10-08,3672537535023221.5
2020-10-09,3886821649784228.0
2020-10-12,4135329437596989.5
2020-10-13,4384068848243617.0
2020-10-14,4602550022314973.0
2020-10-15,4894858954715975.0
2020-10-16,5258305479963716.0
2020-10-19,5646245519156118.0
2020-10-20,6006353116810672.0
2020-10-21,6328372556513635.0
2020-10-22,6711886998826775.0
2020-10-23,7056234870850252.0
2020-10-26,7408812602317763.0
2020-10-27,7750497926666879.0
2020-10-28,8052744628190745.0
2020-10-29,8352116619763498.0
2020-10-30,8580311655874611.0
2020-11-02,8901417836720242.0
2020-11-03,9232300204394532.0
2020-11-04,9704616313098710.0
2020-11-05,1.0365840240923652e+16
2020-11-06,1.0934784697116734e+16
2020-11-09,1.1761144116713926e+16
2020-11-10,1.2362232050689686e+16
2020-11-11,1.2990633093434428e+16
2020-11-12,1.362299069842797e+16
2020-11-13,1.4243307338956952e+16
2020-11-16,1.4779757224258816e+16
2020-11-17,1.571731915567993e+16
2020-11-18,1.6580006857071298e+16
2020-11-19,1.7526675801171516e+16
2020-11-20,1.8395393803675904e+16
2020-11-23,1.9290618368550956e+16
2020-11-24,2.0395541522937572e+16
2020-11-25,2.1709226680789844e+16
2020-11-26,2.316096062909761e+16
2020-11-27,2.4740910676860404e+16
2020-11-30,2.6415629891706988e+16
2020-12-01,2.8350195964447264e+16
2020-12-02,3.0451131450056748e+16
2020-12-03,3.2255786761564308e+16
2020-12-04,3.4484216645060588e+16
2020-12-07,3.730580430994163e+16
2020-12-08,4.018718923583384e+16
2020-12-09,4.243479137128889e+16
2020-12-10,4.5362032429602424e+16
2020-12-11,4.844571168880797e+16
2020-12-14,5.179779745146352e+16
2020-12-15,5.5288793034150424e+16
2020-12-16,5.843547208907461e+16
2020-12-17,6.206400557593321e+16
2020-12-18,6.639053024020338e+16
2020-12-21,7.202704810319495e+16
2020-12-22,7.826350795187862e+16
2020-12-23,8.465596888794998e+16
2020-12-24,8.959182630747326e+16
2020-12-25,9.577646641354925e+16
2020-12-28,9.862221589622677e+16
2020-12-29,1.0379836057382998e+17
2020-12-30,1.0880737896005621e+17
2020-12-31,1.1482666536082851e+17
2021-01-01,1.2058389866081698e+17
2021-01-04,1.2623586114204971e+17
2021-01-05,1.325935821232369e+17
2021-01-06,1.415891335821085e+17
2021-01-07,1.4962979528978003e+17
2021-01-08,1.6087806668946074e+17
2021-01-11,1.7224231679383907e+17
2021-01-12,1.8059714650835437e+17
2021-01-13,1.927595311533277e+17
2021-01-14,2.062669884648273e+17
2021-01-15,2.2155767293337213e+17
2021-01-18,2.3636115401083603e+17
2021-01-19,2.5031506292526333e+17
2021-01-20,2.6855973614581078e+17
2021-01-21,2.8269010371966477e+17
2021-01-22,2.979004950021989e+17
2021-01-25,3.1894601181256186e+17
2021-01-26,3.393542519419961e+17
2021-01-27,3.558640643443578e+17
2021-01-28,3.7590954678844774e+17
2021-01-29,3.993098031211514e+17
2021-02-01,4.2122796629931085e+17
2021-02-02,4.489746206730634e+17
2021-02-03,4.712865786893439e+17
2021-02-04,4.9970245453344083e+17
2021-02-05,5.366527260112715e+17
2021-02-08,5.76752583402925e+17
2021-02-09,6.17747685557784e+17
2021-02-10,6.581108648209228e+17
2021-02-11,7.01158871017411e+17
2021-02-12,7.533908668385903e+17
2021-02-15,8.02756387500908e+17
2021-02-16,8.411890752392003e+17
2021-02-17,8.875413815969023e+17
2021-02-18,9.408163281395567e+17
2021-02-19,9.816706528943808e+17
2021-02-22,1.0353046880527858e+18
2021-02-23,1.1072152729982043e+18
2021-02-24,1.161382907865218e+18
2021-02-25,1.2391987159710124e+18
2021-02-26,1.3121834812374403e+18
2021-03-01,1.376588357162973e+18
2021-03-02,1.4599042822415304e+18
2021-03-03,1.5126398584488023e+18
2021-03-04,1.5661687320647168e+18
2021-03-05,1.6683934135624102e+18
2021-03-08,1.7665089418148462e+18
2021-03-09,1.8556043770827592e+18
2021-03-10,1.975715088844637e+18
2021-03-11,2.0766803969443748e+18
2021-03-12,2.2149666391796503e+18
2021-03-15,2.3641715298976794e+18
2021-03-16,2.548859701884137e+18
2021-03-17,2.7174730556931697e+18
2021-03-18,2.8938439422951916e+18
2021-03-19,3.1524153494422175e+18
2021-03-22,3.379444456234955e+18
2021-03-23,3.6407518706027315e+18
2021-03-24,3.9028189217775857e+18
2021-03-25,4.1331534863423053e+18
2021-03-26,4.473351609044202e+18
2021-03-29,4.760385099412919e+18
2021-03-30,5.016026505629879e+18
2021-03-31,5.1969938627213e+18
2021-04-01,5.441029379145518e+18
2021-04-02,5.588172908573624e+18
2021-04-05,5.803197729396975e+18
2021-04-06,6.127211274103857e+18
2021-04-07,6.55696721739519e+18
2021-04-08,7.001628323888787e+18
2021-04-09,7.382947097886953e+18
2021-04-12,7.79986844056238e+18
2021-04-13,8.363246272255291e+18
2021-04-14,8.96649129407834e+18
2021-04-15,9.414276798183786e+18
2021-04-16,9.81463227344422e+18
2021-04-19,1.0201877649670255e+19
2021-04-20,1.0734715805648335e+19
2021-04-21,1.1105821516405916e+19
2021-04-22,1.16067794008322e+19
2021-04-23,1.2275990039233534e+19
2021-04-26,1.2868366271527934e+19
2021-04-27,1.3502956339111756e+19
2021-04-28,1.4242653891119794e+19
2021-04-29,1.4844897744988473e+19
2021-04-30,1.5400179327598205e+19
2021-05-03,1.601547870741298e+19
2021-05-04,1.671331416627069e+19
2021-05-05,1.7435935926918992e+19
2021-05-06,1.8142829831971099e+19
2021-05-07,1.920680371947998e+19
2021-05-10,2.046988701643652e+19
2021-05-11,2.151742317541928e+19
2021-05-12,2.3051222075388846e+19
2021-05-13,2.4685334438873326e+19
2021-05-14,2.619391311865751e+19
2021-05-17,2.8069794556961083e+19
2021-05-18,2.9936695877747024e+19
2021-05-19,3.1959684974394225e+19
2021-05-20,3.428878987233158e+19
2021-05-21,3.652894543437041e+19
2021-05-24,3.921455287573687e+19
2021-05-25,4.214800725015163e+19
2021-05-26,4.452686719634894e+19
2021-05-27,4.742760297174988e+19
2021-05-28,5.017816600418244e+19
2021-05-31,5.326714785730936e+19
2021-06-01,5.579507824343778e+19
2021-06-02,5.954728171790672e+19
2021-06-03,6.385668306414176e+19
2021-06-04,6.769017530490955e+19
2021-06-07,7.089494478090024e+19
2021-06-08,7.507458184012341e+19
2021-06-09,8.102581024079595e+19
2021-06-10,8.667943979004584e+19
2021-06-11,9.223481212446163e+19
2021-06-14,9.465260735516267e+19
2021-06-15,9.9991527580567e+19
2021-06-16,1.064432138676154e+20
2021-06-17,1.1306349585967152e+20
2021-06-18,1.193442442480663e+20
2021-06-21,1.2574143569705602e+20
2021-06-22,1.3218918883597453e+20
2021-06-23,1.3900966324188873e+20
2021-06-24,1.4757421300784946e+20
2021-06-25,1.5641874809254465e+20
2021-06-28,1.65791473704165e+20
2021-06-29,1.7676657068761966e+20
